cate_id,img_url,org_url,prd_nm,prd_id,rate_cnt,rate_val,sales_price,seller_nm,cate_nm,check
8202,//oneroommaking.com/web/product/big/20200127/015c8594d6d643c7898fbc2c5dc186c2.jpg,https://oneroommaking.com/product/detail.html?product_no=1933&cate_no=123&display_group=1,고밀도 호텔식 헤드 쿠션,1933,44,4.9,"19,500",원룸만들기,세상편한쿠션,성공
8202,//oneroommaking.com/web/product/big/201809/c5882e283c958aa4f0e623213d609530.jpg,https://oneroommaking.com/product/detail.html?product_no=658&cate_no=116&display_group=1,미니 마약 바디필로우,658,8,5.0,"13,900",원룸만들기,세상편한쿠션,성공
8202,//oneroommaking.com/web/product/big/201809/c0963c27f967cae6c576926f53ec8629.jpg,https://oneroommaking.com/product/detail.html?product_no=619&cate_no=129&display_group=1,컴포터블 에어소파,619,31,4.9,"39,000",원룸만들기,세상편한쿠션,성공
8202,//oneroommaking.com/web/product/big/201909/04120658fb1c869652d9324649437352.gif,https://oneroommaking.com/product/detail.html?product_no=1629&cate_no=134&display_group=1,쫀득 마약 바디필로우,1629,183,4.5,"33,900",원룸만들기,세상편한쿠션,성공
8203,//oneroommaking.com/web/product/big/202011/0ec0dca9c0e9a636d9b63cff80592de2.jpg,https://oneroommaking.com/product/detail.html?product_no=2738&cate_no=171&display_group=1,스마트폰 방수 거치대,2738,181,4.7,"8,400",원룸만들기,실용성갑거치대,성공
8203,//oneroommaking.com/web/product/big/202105/2d3354ac5330cec76f845b08cbacc552.jpg,https://oneroommaking.com/product/detail.html?product_no=3176&cate_no=171&display_group=1,초강력 스마트폰 거치대,3176,2,5.0,"15,900",원룸만들기,실용성갑거치대,성공
8203,//oneroommaking.com/web/product/big/202009/42386d80ec131d1320b0c427e4e0ddbc.jpg,https://oneroommaking.com/product/detail.html?product_no=2611&cate_no=138&display_group=1,TV 모니터 선반 거치대,2611,33,4.8,"12,900",원룸만들기,실용성갑거치대,성공
8203,//oneroommaking.com/web/product/big/202007/aa41986b9c2e5ad918a0aaba5add2cd5.jpg,https://oneroommaking.com/product/detail.html?product_no=2386&cate_no=171&display_group=1,침대 핸드폰 거치대,2386,73,4.7,"14,800",원룸만들기,실용성갑거치대,성공
8203,//oneroommaking.com/web/product/big/202009/0b3f4a1ef3195dc3472b325053a8c366.jpg,https://oneroommaking.com/product/detail.html?product_no=2561&cate_no=171&display_group=1,고데기 거치대,2561,29,4.8,"6,900",원룸만들기,실용성갑거치대,성공
8203,//oneroommaking.com/web/product/big/201909/5b1ff8b655b4be7bc777e0bc15484025.jpg,https://oneroommaking.com/product/detail.html?product_no=1589&cate_no=128&display_group=1,눕는 베드 트레이,1589,7,4.6,"44,980",원룸만들기,실용성갑거치대,성공
8203,//oneroommaking.com/web/product/big/20200611/257f5526d32a34e471babacb3d2e3cc7.jpg,https://oneroommaking.com/product/detail.html?product_no=2307&cate_no=115&display_group=1,높이조절 핸드폰 거치대,2307,86,4.8,"12,900",원룸만들기,실용성갑거치대,성공
8203,//oneroommaking.com/web/product/big/202102/0296c137b570f3922ccdb39c7d9a43e6.jpg,https://oneroommaking.com/product/detail.html?product_no=1366&cate_no=65&display_group=1,자바라 거치대,1366,620,4.3,"17,900",원룸만들기,실용성갑거치대,성공
8203,//oneroommaking.com/web/product/big/201903/8c460c295240db91874ebe94855cd951.jpg,https://oneroommaking.com/product/detail.html?product_no=1099&cate_no=115&display_group=1,트레이 거치대,1099,13,4.5,"18,800",원룸만들기,실용성갑거치대,성공
8204,//oneroommaking.com/web/product/big/202012/7cd4e15445844100f3fe4824d8afb245.jpg,https://oneroommaking.com/product/detail.html?product_no=2768&cate_no=171&display_group=1,블루투스 턴테이블 모음,2768,9,4.1,"59,900",원룸만들기,집콕가전,성공
8203,//oneroommaking.com/web/product/big/201905/1dbf3f7c697b9b73d8957f1d0a248216.jpg,https://oneroommaking.com/product/detail.html?product_no=1340&cate_no=171&display_group=1,드라이기 홀더,1340,68,4.8,"2,900",원룸만들기,실용성갑거치대,성공
8204,//oneroommaking.com/web/product/big/202010/e8e286b6c7fab0bdf05b777b84323a35.jpg,https://oneroommaking.com/product/detail.html?product_no=2626&cate_no=171&display_group=1,블루투스 레트로 턴테이블,2626,29,4.8,"69,000",원룸만들기,집콕가전,성공
8204,//oneroommaking.com/web/product/big/202101/8d106c1be47cb28f4821804c95c1bbd0.jpg,https://oneroommaking.com/product/detail.html?product_no=2908&cate_no=171&display_group=1,우드 블루투스 스피커 모음,2908,13,4.8,"24,900",원룸만들기,집콕가전,성공
8204,//oneroommaking.com/web/product/big/202011/cb57f317a424af48d8514127825bc882.gif,https://oneroommaking.com/product/detail.html?product_no=2736&cate_no=171&display_group=1,앤틱 블루투스 스피커 3종,2736,6,5.0,"38,900",원룸만들기,집콕가전,성공
8204,//oneroommaking.com/web/product/big/202008/3c422030343f2ee3625ebab3e8e4d0be.gif,https://oneroommaking.com/product/detail.html?product_no=2508&cate_no=171&display_group=1,대형 이어폰 스피커,2508,36,4.4,"13,900",원룸만들기,집콕가전,성공
8204,//oneroommaking.com/web/product/big/20191203/73dc9b23a0b3df75a748a8d5de8576e8.jpg,https://oneroommaking.com/product/detail.html?product_no=1790&cate_no=171&display_group=1,사운드바 스피커 3종,1790,63,4.6,"16,800",원룸만들기,집콕가전,성공
8204,//oneroommaking.com/web/product/big/201803/226_shop1_438863.jpg,https://oneroommaking.com/product/detail.html?product_no=226&cate_no=171&display_group=1,아이브릭 블루투스 스피커,226,60,4.9,"22,900",원룸만들기,집콕가전,성공
8204,//oneroommaking.com/web/product/big/202009/371052fb454f55f41c71edd891862302.jpg,https://oneroommaking.com/product/detail.html?product_no=2533&cate_no=171&display_group=1,요소 미니 빔 프로젝터,2533,31,4.9,"199,000",원룸만들기,집콕가전,성공
8204,//oneroommaking.com/web/product/big/20200626/ce6eb2c5f0df771d94289fec06778118.jpg,https://oneroommaking.com/product/detail.html?product_no=2352&cate_no=171&display_group=1,미러링 빔프로젝터,2352,66,4.5,"139,000",원룸만들기,집콕가전,성공
8204,//oneroommaking.com/web/product/big/202012/fe03cce8f42466b83fd0ada9e61fad6e.jpg,https://oneroommaking.com/product/detail.html?product_no=2761&cate_no=171&display_group=1,보이는 에어프라이어 10L,2761,12,4.8,"99,000",원룸만들기,집콕가전,성공
8204,//oneroommaking.com/web/product/big/201908/8880044e35ce71b2418bbf4a807e7912.jpg,https://oneroommaking.com/product/detail.html?product_no=1555&cate_no=171&display_group=1,레트로 스피커 3종,1555,39,4.9,"26,900",원룸만들기,집콕가전,성공
8204,//oneroommaking.com/web/product/big/202101/43b3d7b4c8a9832361c105830d4bb12e.jpg,https://oneroommaking.com/product/detail.html?product_no=2888&cate_no=171&display_group=1,스팀 에어프라이어 7L,2888,2,5.0,"129,000",원룸만들기,집콕가전,성공
8204,//oneroommaking.com/web/product/big/202007/42e7f39f6c33c83c6573025c01e06fa8.jpg,https://oneroommaking.com/product/detail.html?product_no=2372&cate_no=171&display_group=1,스마트 무선 빔프로젝터,2372,43,4.7,"289,000",원룸만들기,집콕가전,성공
8204,//oneroommaking.com/web/product/big/201811/c7367e823ff3b3a66621c12006813efd.jpg,https://oneroommaking.com/product/detail.html?product_no=828&cate_no=115&display_group=1,삼성 스마트 미니 빔,828,4,5.0,"253,000",원룸만들기,집콕가전,성공
8205,//oneroommaking.com/web/product/big/20200103/10097758babf0fcfc0fb231ba321209f.jpg,https://oneroommaking.com/product/detail.html?product_no=1865&cate_no=115&display_group=1,조약돌 화투 모음,1865,199,4.6,"8,600",원룸만들기,집콕놀거리,성공
8205,//oneroommaking.com/web/product/big/202007/345255ab339efba3dfa52db9b096b983.jpg,https://oneroommaking.com/product/detail.html?product_no=2392&cate_no=115&display_group=1,듀얼 노래방 마이크,2392,441,4.8,"82,500",원룸만들기,집콕놀거리,성공
8205,//oneroommaking.com/web/product/big/20200110/4d9b66b8d31a191cfed3ecd50336e572.jpg,https://oneroommaking.com/product/detail.html?product_no=1890&cate_no=115&display_group=1,할리갈리 모음,1890,17,4.8,"13,900",원룸만들기,집콕놀거리,성공
8205,//oneroommaking.com/web/product/big/201909/6d0fb94e9b3ba6e8258cd5fa5b9e2c49.jpg,https://oneroommaking.com/product/detail.html?product_no=1588&cate_no=115&display_group=1,달고나 만들기 세트,1588,50,4.9,"6,600",원룸만들기,집콕놀거리,성공
8205,//oneroommaking.com/web/product/big/201811/4022f1dc641bb11eec81ff08e68c2b73.jpg,https://oneroommaking.com/product/detail.html?product_no=801&cate_no=115&display_group=1,홈 가드닝 DIY 미니어처,801,67,4.7,"23,500",원룸만들기,집콕놀거리,성공
8205,//oneroommaking.com/web/product/big/20200221/76675da369434c67bec81c1ce13d0d3d.jpg,https://oneroommaking.com/product/detail.html?product_no=2002&cate_no=115&display_group=1,추억의 동전 던지기 게임,2002,14,4.7,"16,900",원룸만들기,집콕놀거리,성공
8205,//oneroommaking.com/web/product/big/201812/e691e7a3c88125221673b207efb26ac8.jpg,https://oneroommaking.com/product/detail.html?product_no=913&cate_no=115&display_group=1,커플 사다리게임,913,17,4.7,"14,900",원룸만들기,집콕놀거리,성공
8205,//oneroommaking.com/web/product/big/201810/e4e8a5dae932b9e3714c2f260be7b155.jpg,https://oneroommaking.com/product/detail.html?product_no=782&cate_no=115&display_group=1,DIY 미니어처 하우스 모음,782,210,4.4,"8,500",원룸만들기,집콕놀거리,성공
8205,//oneroommaking.com/web/product/big/20200110/45b5308196556c127eb9c101720bac5e.jpg,https://oneroommaking.com/product/detail.html?product_no=655&cate_no=115&display_group=1,연인젠가,655,37,4.9,"17,900",원룸만들기,집콕놀거리,성공
8205,//oneroommaking.com/web/product/big/202011/33e81bb283de6184819f2079032d5cba.jpg,https://oneroommaking.com/product/detail.html?product_no=571&cate_no=115&display_group=1,거짓말 탐지기 2종,571,22,4.8,"11,900",원룸만들기,집콕놀거리,성공
8301,//oneroommaking.com/web/product/big/20200409/93cfa77f151306b7b0d31997ba371dc2.jpg,https://oneroommaking.com/product/detail.html?product_no=2140&cate_no=171&display_group=1,홈파티 올인원 세트 13종,2140,18,4.8,"9,900",원룸만들기,파티용필수장식,성공
8205,//oneroommaking.com/web/product/big/202012/a819ae2b1b8a62af31e533a763c3b27e.jpeg,https://oneroommaking.com/product/detail.html?product_no=220&cate_no=115&display_group=1,주루마블 3종 시리즈,220,160,4.9,"17,000",원룸만들기,집콕놀거리,성공
8205,//oneroommaking.com/web/product/big/202007/eb0596c883272c53b5e95c8856191986.jpg,https://oneroommaking.com/product/detail.html?product_no=585&cate_no=95&display_group=1,360가지 고전 게임기2,585,65,4.3,"45,000",원룸만들기,집콕놀거리,성공
8205,//oneroommaking.com/web/product/big/201907/48de23f81fc5507c5f4bd41a6bcbd0ca.jpg,https://oneroommaking.com/product/detail.html?product_no=1429&cate_no=95&display_group=1,로또 추첨기,1429,14,4.4,"9,800",원룸만들기,집콕놀거리,성공
8205,//oneroommaking.com/web/product/big/20200313/3ac81ed057f728d4576a8364cc5308f1.webp,https://oneroommaking.com/product/detail.html?product_no=2050&cate_no=95&display_group=1,DIY 썬캐쳐 만들기,2050,41,4.7,"16,000",원룸만들기,집콕놀거리,성공
8301,//oneroommaking.com/web/product/big/20191227/a7ce6b2b5fd7027098cf6e9882472a84.jpg,https://oneroommaking.com/product/detail.html?product_no=1853&cate_no=171&display_group=1,인간 화환,1853,157,4.6,"3,500",원룸만들기,파티용필수장식,성공
8301,//oneroommaking.com/web/product/big/202009/af3e48d42432674b3462411e2acf615c.jpg,https://oneroommaking.com/product/detail.html?product_no=1064&cate_no=171&display_group=1,월 데코레이션 커튼,1064,13,4.5,"2,500",원룸만들기,파티용필수장식,성공
8301,//oneroommaking.com/web/product/big/202104/8fdb827adb036e2323dc913b7f3163bb.jpg,https://oneroommaking.com/product/detail.html?product_no=3129&cate_no=156&display_group=1,레터링 풍선 꽃다발,3129,10,4.7,"12,900",원룸만들기,파티용필수장식,성공
8302,//oneroommaking.com/web/product/big/201803/215_shop1_643889.jpg,https://oneroommaking.com/product/detail.html?product_no=215&cate_no=123&display_group=1,줄줄이 조명 시리즈,215,22,5.0,"8,800",원룸만들기,턴업조명,성공
8301,//oneroommaking.com/web/product/big/20200424/9b8e84b789bcd786fb3e4ae618a523e8.jpeg,https://oneroommaking.com/product/detail.html?product_no=2184&cate_no=302&display_group=1,파티 초 모음,2184,296,4.8,"1,300",원룸만들기,파티용필수장식,성공
8302,//oneroommaking.com/web/product/big/201712/66_shop1_492621.jpg,https://oneroommaking.com/product/detail.html?product_no=66&cate_no=123&display_group=1,집게전구 가랜드 조명,66,74,4.9,"8,900",원룸만들기,턴업조명,성공
8301,//oneroommaking.com/web/product/big/201905/0949912aabc4ee2435e780a633d9c046.jpg,https://oneroommaking.com/product/detail.html?product_no=1230&cate_no=156&display_group=1,감성글귀 레터링 스티커,1230,202,4.9,"3,900",원룸만들기,파티용필수장식,성공
8301,//oneroommaking.com/web/product/big/20200506/2126b45ba8f74d8c94e59f4ef42ba869.jpg,https://oneroommaking.com/product/detail.html?product_no=2206&cate_no=171&display_group=1,주문 제작 병 스티커,2206,60,5.0,"2,200",원룸만들기,파티용필수장식,성공
8302,//oneroommaking.com/web/product/big/202103/b729ac1ce71781b0d43b3144ebdb2106.jpg,https://oneroommaking.com/product/detail.html?product_no=2999&cate_no=171&display_group=1,파스텔 앵두전구 모음,2999,17,5.0,"9,900",원룸만들기,턴업조명,성공
8302,//oneroommaking.com/web/product/big/201907/df5d14f8e028bf6a76ff17dc855e6e48.jpg,https://oneroommaking.com/product/detail.html?product_no=1442&cate_no=171&display_group=1,플라워 가랜드 조명 4종,1442,28,4.8,"19,900",원룸만들기,턴업조명,성공
8302,//oneroommaking.com/web/product/big/202012/8b743f6f2812d2c7887e0850c70bba9c.jpg,https://oneroommaking.com/product/detail.html?product_no=2771&cate_no=123&display_group=1,LED 커튼식 무드등,2771,48,4.7,"18,900",원룸만들기,턴업조명,성공
8302,//oneroommaking.com/web/product/big/201811/196a327cf0c685fd27b4fab3e45fa46b.jpg,https://oneroommaking.com/product/detail.html?product_no=869&cate_no=123&display_group=1,멜로디 생일 축하초,869,801,4.4,"1,500",원룸만들기,턴업조명,성공
8302,//oneroommaking.com/web/product/big/202010/2994efe3ddbdf5528de2236a54139d96.jpg,https://oneroommaking.com/product/detail.html?product_no=2631&cate_no=171&display_group=1,붙이는 라인 LED 조명,2631,56,4.6,"11,500",원룸만들기,턴업조명,성공
8302,//oneroommaking.com/web/product/big/202009/6556457cfa121e3faf298b12575e791e.jpg,https://oneroommaking.com/product/detail.html?product_no=2606&cate_no=123&display_group=1,세라믹 조개 무드등,2606,69,4.7,"8,900",원룸만들기,턴업조명,성공
8302,//oneroommaking.com/web/product/big/201907/3ec388b7e51d4efa978775179a41322c.jpg,https://oneroommaking.com/product/detail.html?product_no=1446&cate_no=171&display_group=1,DIY 네온사인 올인원키트,1446,57,4.6,"35,000",원룸만들기,턴업조명,성공
8302,//oneroommaking.com/web/product/big/20200407/f9f451f31473098777c4a7a5ae5912b8.jpg,https://oneroommaking.com/product/detail.html?product_no=2131&cate_no=171&display_group=1,LED 바이브폴 무드등,2131,33,5.0,"26,000",원룸만들기,턴업조명,성공
8302,//oneroommaking.com/web/product/big/202012/c6948cb8eabd53fe2408fef026fe6216.jpg,https://oneroommaking.com/product/detail.html?product_no=2790&cate_no=156&display_group=1,초 & 촛대 모음,2790,26,5.0,"5,500",원룸만들기,턴업조명,성공
8302,//oneroommaking.com/web/product/big/201905/83f0f03017a57b4295da8a8a91e164f9.jpg,https://oneroommaking.com/product/detail.html?product_no=1233&cate_no=65&display_group=1,LED 네온사인 무드등,1233,60,4.9,"7,900",원룸만들기,턴업조명,성공
8303,//oneroommaking.com/web/product/big/202103/d1c9468c95422864704c75b41d5f74b4.jpg,https://oneroommaking.com/product/detail.html?product_no=3054&cate_no=171&display_group=1,오로라 소주잔 세트,3054,123,4.8,"7,900",원룸만들기,술맛달달술잔,성공
8303,//oneroommaking.com/web/product/big/202105/a617541ed937f076741e3c4662cade42.jpg,https://oneroommaking.com/product/detail.html?product_no=3202&cate_no=171&display_group=1,오로라 유리잔 모음,3202,16,4.8,"3,000",원룸만들기,술맛달달술잔,성공
8303,//oneroommaking.com/web/product/big/202101/a49bab7fee69853326e67af5b529d80f.gif,https://oneroommaking.com/product/detail.html?product_no=2902&cate_no=171&display_group=1,벚꽃 피는 술잔,2902,161,4.3,"12,400",원룸만들기,술맛달달술잔,성공
8303,//oneroommaking.com/web/product/big/201804/259_shop1_519786.jpg,https://oneroommaking.com/product/detail.html?product_no=259&cate_no=171&display_group=1,벚꽃 도자기 소주잔,259,13,4.9,"9,800",원룸만들기,술맛달달술잔,성공
8303,//oneroommaking.com/web/product/big/20200529/5243cdeb3b9280572593dc04bf355b9d.jpeg,https://oneroommaking.com/product/detail.html?product_no=2269&cate_no=123&display_group=1,맥주잔 모음,2269,25,5.0,"5,900",원룸만들기,술맛달달술잔,성공
8303,//oneroommaking.com/web/product/big/202012/57bd9a7a0946dc076f6a3c17c3e727c3.jpg,https://oneroommaking.com/product/detail.html?product_no=733&cate_no=123&display_group=1,호텔 와인잔 모음,733,14,5.0,"12,900",원룸만들기,술맛달달술잔,성공
8303,//oneroommaking.com/web/product/big/201805/349_shop1_317245.jpg,https://oneroommaking.com/product/detail.html?product_no=349&cate_no=171&display_group=1,프로포즈 소주잔,349,6,4.0,"9,800",원룸만들기,술맛달달술잔,성공
8303,//oneroommaking.com/web/product/big/20200322/364865872dc36859aec2a4dd49ad25db.jpg,https://oneroommaking.com/product/detail.html?product_no=2089&cate_no=171&display_group=1,혼술 세트,2089,15,4.9,"20,000",원룸만들기,술맛달달술잔,성공
8303,//oneroommaking.com/web/product/big/202101/e4cf12d4931633e4f2e42f83df6939dd.jpg,https://oneroommaking.com/product/detail.html?product_no=2892&cate_no=123&display_group=1,반샷잔 2P 세트,2892,12,5.0,"7,900",원룸만들기,술맛달달술잔,성공
8304,//oneroommaking.com/web/product/big/202105/349c07eab95cb428ea5afbe805b50e72.jpg,https://oneroommaking.com/product/detail.html?product_no=3186&cate_no=171&display_group=1,크림 맥주 제조기,3186,20,4.9,"21,900",원룸만들기,알콜력상승아이템,성공
8303,//oneroommaking.com/web/product/big/201905/018e4fc3dea1ba938917bf5c4e0deec7.jpg,https://oneroommaking.com/product/detail.html?product_no=1317&cate_no=171&display_group=1,모모잔 선물세트,1317,17,4.9,"27,000",원룸만들기,술맛달달술잔,성공
8304,//oneroommaking.com/web/product/big/202104/5133efaa6486f8fbb1c059ca5f40daf6.jpeg,https://oneroommaking.com/product/detail.html?product_no=3096&cate_no=147&display_group=1,혼술 회전 접시,3096,1,5.0,"20,900",원룸만들기,알콜력상승아이템,성공
8304,//oneroommaking.com/web/product/big/202102/c33f726d63286d8249f5e3d15d17aa26.jpg,https://oneroommaking.com/product/detail.html?product_no=2917&cate_no=171&display_group=1,진공 와인 세이버,2917,6,5.0,"12,900",원룸만들기,알콜력상승아이템,성공
8304,//oneroommaking.com/web/product/big/202010/1dea8569f54b26ebfc057f136afac2ed.jpg,https://oneroommaking.com/product/detail.html?product_no=2620&cate_no=171&display_group=1,폭탄언니 소맥만들기,2620,17,4.9,"5,900",원룸만들기,알콜력상승아이템,성공
8304,//oneroommaking.com/web/product/big/201910/cbc9fc48d98250e16b56482d4dd33a0b.jpg,https://oneroommaking.com/product/detail.html?product_no=1627&cate_no=171&display_group=1,쇼케이스 음료 냉장고,1627,9,4.9,"259,000",원룸만들기,알콜력상승아이템,성공
8304,//oneroommaking.com/web/product/big/20200610/13b45234d01f5c8363bf4bf83a6794f3.jpg,https://oneroommaking.com/product/detail.html?product_no=2306&cate_no=171&display_group=1,혼술 머신 2세대,2306,61,4.6,"78,980",원룸만들기,알콜력상승아이템,성공
8304,//oneroommaking.com/web/product/big/202104/080454e31ec09bd6af3ad23771005b38.gif,https://oneroommaking.com/product/detail.html?product_no=3088&cate_no=131&display_group=1,진로 굿즈 모음,3088,37,4.9,"19,800",원룸만들기,알콜력상승아이템,성공
8304,//oneroommaking.com/web/product/big/201908/a3f37fbb0646a49a25957102fceb0b93.jpg,https://oneroommaking.com/product/detail.html?product_no=1157&cate_no=123&display_group=1,노와 화장품 온냉장고,1157,11,4.0,"159,000",원룸만들기,알콜력상승아이템,성공
8304,//oneroommaking.com/web/product/big/20191202/da804aaa48ddc2999c9f67119b874a04.jpeg,https://oneroommaking.com/product/detail.html?product_no=1785&cate_no=123&display_group=1,와인 오프너 2종,1785,25,4.7,670,원룸만들기,알콜력상승아이템,성공
8401,//oneroommaking.com/web/product/big/201905/15fe75492cc119d3c3b16d3f37c227ab.jpg,https://oneroommaking.com/product/detail.html?product_no=1265&cate_no=90&display_group=1,미니 타이탄 로얄 체어,1265,687,4.5,"61,900",원룸만들기,게이밍의자/발받침,성공
8401,//oneroommaking.com/web/product/big/202104/9d2b2ae58ef775d1f7706e8cf7d8db37.jpg,https://oneroommaking.com/product/detail.html?product_no=2339&cate_no=90&display_group=1,라이트 타이탄 게이밍 체어,2339,289,4.7,"71,900",원룸만들기,게이밍의자/발받침,성공
8401,//oneroommaking.com/web/product/big/201902/a23eaf31d8c61d44e020c33c8cbbd14e.jpg,https://oneroommaking.com/product/detail.html?product_no=1030&cate_no=90&display_group=1,게이밍 의자 D1000,1030,55,3.8,"77,700",원룸만들기,게이밍의자/발받침,성공
8401,//oneroommaking.com/web/product/big/20191205/e94a8dcc23a48f7cf5cf7c15aecaeb86.jpg,https://oneroommaking.com/product/detail.html?product_no=1752&cate_no=90&display_group=1,카카오프렌즈 컴퓨터 의자,1752,8,5.0,"229,000",원룸만들기,게이밍의자/발받침,성공
8401,//oneroommaking.com/web/product/big/20200416/df499649db69e5255a4a963437fa9786.jpg,https://oneroommaking.com/product/detail.html?product_no=2155&cate_no=301&display_group=1,발 받침대 4종,2155,43,4.8,"3,850",원룸만들기,게이밍의자/발받침,성공
8402,//oneroommaking.com/web/product/big/20191115/2e21a052483aa676fa77a3256a7691e2.jpg,https://oneroommaking.com/product/detail.html?product_no=1744&cate_no=90&display_group=1,좌식 컴퓨터 책상,1744,18,4.2,"64,000",원룸만들기,게이밍책상,성공
8402,//oneroommaking.com/web/product/big/202102/5bb4309f807b872cfec5cc5654c45ac8.jpg,https://oneroommaking.com/product/detail.html?product_no=2963&cate_no=90&display_group=1,루트 게이밍 컴퓨터 책상,2963,17,4.8,"68,000",원룸만들기,게이밍책상,성공
8402,//oneroommaking.com/web/product/big/202101/44659ad06f8256f45d334b0e24f83d5d.jpg,https://oneroommaking.com/product/detail.html?product_no=2878&cate_no=90&display_group=1,퍼스널 철제 책상,2878,6,4.8,"78,000",원룸만들기,게이밍책상,성공
8402,//oneroommaking.com/web/product/big/201906/c744ff80b17ab46b8172ac5bd0dc60d5.jpg,https://oneroommaking.com/product/detail.html?product_no=1384&cate_no=90&display_group=1,델타 게이밍 컴퓨터 책상,1384,88,4.6,"124,000",원룸만들기,게이밍책상,성공
8403,//oneroommaking.com/web/product/big/201906/cd02b8c5149b11a0ea25b6e99a29826a.jpeg,https://oneroommaking.com/product/detail.html?product_no=1306&cate_no=171&display_group=1,듀얼 모니터 거치대,1306,5,5.0,"39,900",원룸만들기,게이밍책상꾸미기,성공
8403,//oneroommaking.com/web/product/big/202101/087cd57d6235213a168b0226fed68328.gif,https://oneroommaking.com/product/detail.html?product_no=2899&cate_no=301&display_group=1,밀릭 데스크 패드,2899,16,4.9,"8,500",원룸만들기,게이밍책상꾸미기,성공
8403,//oneroommaking.com/web/product/big/201910/b4d0010a0ce321ee1c2767303e99cd38.jpg,https://oneroommaking.com/product/detail.html?product_no=1698&cate_no=301&display_group=1,마운트뷰 모니터암 시리즈,1698,6,4.5,"29,900",원룸만들기,게이밍책상꾸미기,성공
8403,//oneroommaking.com/web/product/big/20200618/fd2a6df60903edf05f97496faefc2d0d.jpg,https://oneroommaking.com/product/detail.html?product_no=2325&cate_no=301&display_group=1,모니터 받침대 모음,2325,13,4.5,"7,900",원룸만들기,게이밍책상꾸미기,성공
8404,//oneroommaking.com/web/product/big/202102/a8b765b7f516c230e6cf872a8965534c.jpg,https://oneroommaking.com/product/detail.html?product_no=2966&cate_no=171&display_group=1,소리반응 붙이는 LED 무드등,2966,3,5.0,"17,900",원룸만들기,PC방감성조명,성공
8403,//oneroommaking.com/web/product/big/201908/431c0f45458f0f570ded8f9c35bb95e7.jpg,https://oneroommaking.com/product/detail.html?product_no=1517&cate_no=171&display_group=1,LED 네온 마우스 패드,1517,15,4.8,"12,800",원룸만들기,게이밍책상꾸미기,성공
8403,//oneroommaking.com/web/product/big/20200329/aa8fab9dce3cdcf1d30168cd48223b09.jpeg,https://oneroommaking.com/product/detail.html?product_no=2108&cate_no=301&display_group=1,셋탑박스 & 공유기 정리함,2108,14,4.6,"22,700",원룸만들기,게이밍책상꾸미기,성공
8403,//oneroommaking.com/web/product/big/20200414/bbc8d4f53a74c217b0b772005178002f.jpg,https://oneroommaking.com/product/detail.html?product_no=2150&cate_no=301&display_group=1,손목 보호 데스크 패드,2150,10,4.5,"19,800",원룸만들기,게이밍책상꾸미기,성공
8404,//oneroommaking.com/web/product/big/201908/7b69cdc1cd735bd4e5afc49028a342ac.jpg,https://oneroommaking.com/product/detail.html?product_no=1537&cate_no=171&display_group=1,뱅크 테이블 단스탠드,1537,6,4.7,"29,800",원룸만들기,PC방감성조명,성공
8404,//oneroommaking.com/web/product/big/202012/b4970f3745bd59edd12d4a6f4abf4566.jpg,https://oneroommaking.com/product/detail.html?product_no=2823&cate_no=171&display_group=1,무선 리모컨 스탠드 무드등,2823,26,5.0,"18,900",원룸만들기,PC방감성조명,성공
8404,//oneroommaking.com/web/product/big/201908/4d2c55e442af69dfc50bdcc62be4b3e7.jpg,https://oneroommaking.com/product/detail.html?product_no=1542&cate_no=171&display_group=1,LED 스마트 무드등,1542,93,4.9,"44,900",원룸만들기,PC방감성조명,성공
8404,//oneroommaking.com/web/product/big/202104/bd26fc5d5c706c1a5a2f04e59b3aca0c.jpg,https://oneroommaking.com/product/detail.html?product_no=1847&cate_no=171&display_group=1,플라워팟 모노 단스탠드,1847,3,5.0,"30,400",원룸만들기,PC방감성조명,성공
8404,//oneroommaking.com/web/product/big/202011/297980bc50419908058e024a12175580.jpg,https://oneroommaking.com/product/detail.html?product_no=2727&cate_no=171&display_group=1,네오아트 장스탠드,2727,10,4.8,"39,900",원룸만들기,PC방감성조명,성공
8404,//oneroommaking.com/web/product/big/20200115/19437fa2439d2fe428c71196b22dc191.jpg,https://oneroommaking.com/product/detail.html?product_no=1901&cate_no=171&display_group=1,머스타 장스탠드,1901,94,4.6,"17,900",원룸만들기,PC방감성조명,성공
