cate_id,img_url,org_url,prd_nm,prd_id,rate_cnt,rate_val,sales_price,seller_nm,cate_nm,check
8301,http://thumbnail.10x10.co.kr/webimage/image/basic600/322/B003221069.jpg?cmd=thumb&w=500&h=500&fit=true&ws=false,http://www.10x10.co.kr/shopping/category_prd.asp?itemid=3221069&disp=122105104&pRtr=%EC%BA%94%EB%93%A4%ED%99%80%EB%8D%94&rc=rpos_1_5,유니크 쉘트레이 / 조개 접시 / 도자기 캔들 받침,3221069,10,0,"7,200",10x10,파티용필수장식,성공
8301,http://thumbnail.10x10.co.kr/webimage/image/basic/242/B002426773-1.jpg?cmd=thumb&w=500&h=500&fit=true&ws=false,http://www.10x10.co.kr/shopping/category_prd.asp?itemid=2426773&disp=122105104&pRtr=%EC%BA%94%EB%93%A4%ED%99%80%EB%8D%94&rc=rpos_1_10,크리스탈 골드 트레이 캔들 홀더 5 type,2426773,21,0,"19,900",10x10,파티용필수장식,성공
8301,http://thumbnail.10x10.co.kr/webimage/image/basic600/275/B002759346.jpg?cmd=thumb&w=500&h=500&fit=true&ws=false,http://www.10x10.co.kr/shopping/category_prd.asp?itemid=2759346&disp=122105104&pRtr=%EC%BA%94%EB%93%A4%ED%99%80%EB%8D%94&rc=rpos_1_42,클리어라인 티라이트 캔들 홀더_(27984),2759346,16,0,"6,800",10x10,파티용필수장식,성공
8301,http://thumbnail.10x10.co.kr/webimage/image/basic600/194/B001948242.jpg?cmd=thumb&w=500&h=500&fit=true&ws=false,http://www.10x10.co.kr/shopping/category_prd.asp?itemid=1948242&disp=122105104&pRtr=%EC%BA%94%EB%93%A4%ED%99%80%EB%8D%94&rc=rpos_1_46,[모노뜨] 알루미늄 촛대 17cm (브라운),1948242,18,0,"10,500",10x10,파티용필수장식,성공
8303,http://thumbnail.10x10.co.kr/webimage/image/basic600/272/B002728055.jpg?cmd=thumb&w=500&h=500&fit=true&ws=false,http://www.10x10.co.kr/shopping/category_prd.asp?itemid=2728055&disp=112101112101&pRtr=%EC%88%A0%EC%9E%94&rc=rpos_1_11,사랑담은♡ 하트 소주잔 술잔 1EA [유리 소주 컵 잔 집들이 선물],2728055,10,0,"2,500",10x10,술맛달달술잔,성공
8303,http://thumbnail.10x10.co.kr/webimage/image/basic600/238/B002380223.jpg?cmd=thumb&w=500&h=500&fit=true&ws=false,http://www.10x10.co.kr/shopping/category_prd.asp?itemid=2380223&disp=112101112101&pRtr=%EC%88%A0%EC%9E%94&rc=rpos_1_12,빈티지 레트로 글라스 소주잔 50ml_(1253537),2380223,19,0,"2,620",10x10,술맛달달술잔,성공
8303,http://thumbnail.10x10.co.kr/webimage/image/basic600/291/B002915208-1.jpg?cmd=thumb&w=500&h=500&fit=true&ws=false,http://www.10x10.co.kr/shopping/category_prd.asp?itemid=2915208&disp=112101112101&pRtr=%EC%88%A0%EC%9E%94&rc=rpos_1_10,골드 쁘띠 소주잔 50ml 1P/4P세트,2915208,7,0,"5,000",10x10,술맛달달술잔,성공
8303,http://thumbnail.10x10.co.kr/webimage/image/basic600/260/B002602742.jpg?cmd=thumb&w=500&h=500&fit=true&ws=false,http://www.10x10.co.kr/shopping/category_prd.asp?itemid=2602742&disp=112101112103&pRtr=%EC%88%A0%EC%9E%94&rc=rpos_1_16,고양이의 연못,2602742,4,0,"22,000",10x10,술맛달달술잔,성공
8303,http://thumbnail.10x10.co.kr/webimage/image/basic600/54/B000540038-3.jpg?cmd=thumb&w=500&h=500&fit=true&ws=false,http://www.10x10.co.kr/shopping/category_prd.asp?itemid=540038&disp=112101112103&pRtr=%EC%88%A0%EC%9E%94&rc=rpos_1_3,달잔L 2P세트,540038,145,0,"30,000",10x10,술맛달달술잔,성공
8303,http://thumbnail.10x10.co.kr/webimage/image/basic600/155/B001552103-2.jpg?cmd=thumb&w=500&h=500&fit=true&ws=false,http://www.10x10.co.kr/shopping/category_prd.asp?itemid=1552103&disp=112101112103&pRtr=%EC%88%A0%EC%9E%94&rc=rpos_1_4,달 한잔 하실래요? 주병선물세트,1552103,158,0,"49,000",10x10,술맛달달술잔,성공
