,Unnamed: 0,Unnamed: 0.1,cate_id,img_url,org_url,prd_nm,prd_id,rate_cnt,rate_val,sales_price,cate_nm,seller_id,has_stock
138,138,138,40202,http://gdimg.gmarket.co.kr/1545607728/still/600?ver=1611102549,http://item.gmarket.co.kr/Item?goodscode=1545607728,H 업소용 카페 테이블 식탁 식당 인테리 디자인 의자 ,1545607728,80,0,"29,900",인테리어의자,12,1
139,139,139,40202,http://gdimg.gmarket.co.kr/326002679/still/600?ver=1610693193,http://item.gmarket.co.kr/Item?goodscode=326002679,울리불리체어 식탁 책상 인테리어 카페 디자인 의자 ,326002679,106,0,"24,900",인테리어의자,12,1
140,140,140,40202,http://gdimg.gmarket.co.kr/1343434298/still/600?ver=1615520301,http://item.gmarket.co.kr/Item?goodscode=1343434298,비올렛체어 패브릭의자 철제의자 디자인의자 카페의자 ,1343434298,13,0,"43,600",인테리어의자,12,1
141,141,141,40202,http://gdimg.gmarket.co.kr/1735053212/still/600?ver=1615713575,http://item.gmarket.co.kr/Item?goodscode=1735053212,체코라탄체어 라탄의자 카페 디자인 인테리어 ,1735053212,0,0,"149,400",인테리어의자,12,1
142,142,142,40202,http://gdimg.gmarket.co.kr/1704903729/still/600?ver=1623751658,http://item.gmarket.co.kr/Item?goodscode=1704903729,한샘몰X모빌리  빈티지 체어 (택1)(택배비 포함가) ,1704903729,3,0,"56,900",인테리어의자,12,1
143,143,143,40202,http://gdimg.gmarket.co.kr/1284937678/still/600?ver=1604389119,http://item.gmarket.co.kr/Item?goodscode=1284937678,보스턴 체어 원목의자 식탁의자 디자인체어 카페 우드 ,1284937678,13,0,"51,940",인테리어의자,12,1
144,144,144,40202,http://gdimg.gmarket.co.kr/1968776703/still/600?ver=1610515107,http://item.gmarket.co.kr/Item?goodscode=1968776703,바의자 아일랜드식탁의자 홈바의자 카페의자 바텐의자 ,1968776703,141,0,"40,000",인테리어의자,12,1
145,145,145,40202,http://gdimg.gmarket.co.kr/1335627781/still/600?ver=1617338183,http://item.gmarket.co.kr/Item?goodscode=1335627781,홈바의자 특가 + 인테리어 높은 아일랜드 식탁의자 6종 ,1335627781,59,0,"38,120",인테리어의자,12,1
146,146,146,403,http://gdimg.gmarket.co.kr/2055361101/still/600?ver=1618158379,http://item.gmarket.co.kr/Item?goodscode=2055361101,(현대Hmall) 두닷모노  레이 2단 책장_LO ,2055361101,0,0,"53,010",책장,12,1
147,147,147,403,http://gdimg.gmarket.co.kr/1467291231/still/600?ver=1623822182,http://item.gmarket.co.kr/Item?goodsCode=1467291231,샘 책장 5단 120cm 시공 ,1467291231,"1,593",0,"102,950",책장,12,1
148,148,148,403,http://gdimg.gmarket.co.kr/1988051316/still/600?ver=1608780115,http://item.gmarket.co.kr/Item?goodscode=1988051316,OMT 원목5단 책상 소품 수납 책꽂이 책장 선반OTB-5BK ,1988051316,57,0,"24,550",책장,12,1
149,149,149,403,http://gdimg.gmarket.co.kr/1221791325/still/600?ver=1611293198,http://item.gmarket.co.kr/Item?goodscode=1221791325,누드형공간박스9P 수납박스 수납장 책장 다용도 정리 ,1221791325,106,0,"29,400",책장,12,1
150,150,150,403,http://gdimg.gmarket.co.kr/1278037424/still/600?ver=1619246896,http://item.gmarket.co.kr/Item?goodscode=1278037424,트리빔하우스  1200 파티션 낮은 책장 ,1278037424,2,0,"77,080",책장,12,1
151,151,151,403,http://gdimg.gmarket.co.kr/1445195179/still/600?ver=1597366021,http://item.gmarket.co.kr/Item?goodscode=1445195179,KM-8620S  미니 철재책꽂이/ 진열대/수납장/ 잡지꽂이 ,1445195179,68,0,"25,900",책장,12,1
152,152,152,403,http://gdimg.gmarket.co.kr/639830348/still/600?ver=1623824807,http://item.gmarket.co.kr/Item?goodscode=639830348,프렌즈 소호 1200 낮은책장 ,639830348,89,0,"78,000",책장,12,1
153,153,153,403,http://gdimg.gmarket.co.kr/641286154/still/600?ver=1561620131,http://item.gmarket.co.kr/Item?goodscode=641286154,뉴프렌즈 1200 낮은책장 화이트외 ,641286154,66,0,"90,000",책장,12,1
154,154,154,8101,http://gdimg.gmarket.co.kr/728377926/still/600?ver=1614642719,http://item.gmarket.co.kr/Item?goodscode=728377926,원탁 원형500형 원형다리 티테이블 식탁 카페 거실 ,728377926,95,0,"63,000",카페감성테이블,12,1
155,155,155,8101,http://gdimg.gmarket.co.kr/2063473184/still/600?ver=1615820472,http://item.gmarket.co.kr/Item?goodscode=2063473184,(원형테이블 블랙) 접이식 원형테이블 간이 카페 커피 ,2063473184,1,0,"46,670",카페감성테이블,12,1
156,156,156,8101,http://gdimg.gmarket.co.kr/1125416643/still/600?ver=1617611015,http://item.gmarket.co.kr/Item?goodscode=1125416643,제니 티 테이블 600 원형테이블 카페테이블 홈카페 ,1125416643,244,0,"42,970",카페감성테이블,12,1
157,157,157,8101,http://gdimg.gmarket.co.kr/1502605149/still/600?ver=1539154083,http://item.gmarket.co.kr/Item?goodscode=1502605149,티테이블 원형테이블 인테리어 카페 원탁 다용도 거실 ,1502605149,4,0,"58,310",카페감성테이블,12,1
158,158,158,8101,http://gdimg.gmarket.co.kr/951586778/still/600?ver=1591986633,http://item.gmarket.co.kr/Item?goodscode=951586778,원목 카페테이블 커피테이블 티테이블 사각600네추럴 ,951586778,5,0,"64,900",카페감성테이블,12,1
159,159,159,8101,http://gdimg.gmarket.co.kr/1833831319/still/600?ver=1624045886,http://item.gmarket.co.kr/Item?goodscode=1833831319,(현대Hmall) Hmall x UFO  캠퍼필드 카이노스 다보티크 세트 ,1833831319,335,0,"36,040",카페감성테이블,12,1
160,160,160,8101,http://gdimg.gmarket.co.kr/1224736506/still/600?ver=1533537729,http://item.gmarket.co.kr/Item?goodscode=1224736506,식탁/티테이블/간이테이블/ 접이식 원형테이블 대 ,1224736506,79,0,"35,900",카페감성테이블,12,1
161,161,161,8101,http://gdimg.gmarket.co.kr/1278349143/still/600?ver=1540225510,http://item.gmarket.co.kr/Item?goodscode=1278349143,원목 카페 커피 티테이블 직사각900네추럴 ,1278349143,4,0,"68,510",카페감성테이블,12,1
162,162,162,8101,http://gdimg.gmarket.co.kr/2050082609/still/600?ver=1614663706,http://item.gmarket.co.kr/Item?goodscode=2050082609,유니테이블 800사각 화이트 식탁 카페 티테이블 ,2050082609,0,0,"79,000",카페감성테이블,12,1
163,163,163,8102,http://gdimg.gmarket.co.kr/2027699677/still/600?ver=1612499608,http://item.gmarket.co.kr/Item?goodscode=2027699677,01. 베릴 시리얼볼 450ml 8종 홈 카페 에이드 아메리 ,2027699677,0,0,"4,810",갬성돋는컵/잔,12,1
164,164,164,8102,http://gdimg.gmarket.co.kr/1860382224/still/600?ver=1613693793,http://item.gmarket.co.kr/Item?goodscode=1860382224,서울우유 레트로 유리컵 홈카페 옛날 우유컵 우유잔 ,1860382224,22,0,"11,000",갬성돋는컵/잔,12,1
165,165,165,8102,http://gdimg.gmarket.co.kr/1992044864/still/600?ver=1609155479,http://item.gmarket.co.kr/Item?goodscode=1992044864,오로라 유리잔 2개 홀로그램 유리컵 홈카페 파티 커피 ,1992044864,24,0,"7,000",갬성돋는컵/잔,12,1
166,166,166,8102,http://gdimg.gmarket.co.kr/2076854152/still/600?ver=1619513647,http://item.gmarket.co.kr/Item?goodscode=2076854152,인블룸 1+1 홈카페 메리 홀로그램 유리컵 500ml ,2076854152,10,0,"13,300",갬성돋는컵/잔,12,1
167,167,167,8105,http://gdimg.gmarket.co.kr/1903844043/still/600?ver=1605761310,http://item.gmarket.co.kr/Item?goodscode=1903844043,그라인드앤드립 커피머신기 가정용 홈카페 WC4131 ,1903844043,170,0,"191,100",홈카페가전,12,1
168,168,168,8105,http://gdimg.gmarket.co.kr/1457494194/still/600?ver=1611044872,http://item.gmarket.co.kr/Item?goodscode=1457494194,네스프레소 에센자 미니 C30 캡슐커피머신 화이트 ,1457494194,265,0,"147,870",홈카페가전,12,1
169,169,169,8105,http://gdimg.gmarket.co.kr/1822990944/still/600?ver=1616461180,http://item.gmarket.co.kr/Item?goodscode=1822990944,(최종 26600원) 데일리 컬렉션 토스터기 HD2584/30 ,1822990944,934,0,"33,000",홈카페가전,12,1
170,170,170,8105,http://gdimg.gmarket.co.kr/865901607/still/600?ver=1526458818,http://item.gmarket.co.kr/Item?goodscode=865901607,2구 7단 굽기조절 레버형 클래식 토스터기 TA1140 팝업 ,865901607,678,0,"20,490",홈카페가전,12,1
171,171,171,8105,http://gdimg.gmarket.co.kr/1684008651/still/600?ver=1624639043,http://item.gmarket.co.kr/Item?goodscode=1684008651,테팔  토스터 솔레이 TT303 ,1684008651,240,0,"35,640",홈카페가전,12,1
172,172,172,8105,http://gdimg.gmarket.co.kr/2000363010/still/600?ver=1621499924,http://item.gmarket.co.kr/Item?goodscode=2000363010,2구 샌드위치 크로플 와플 메이커 화이트(DA-SAN02) ,2000363010,657,0,"59,800",홈카페가전,12,1
173,173,173,8105,http://gdimg.gmarket.co.kr/2084319560/still/600?ver=1624975401,http://item.gmarket.co.kr/Item?goodscode=2084319560,데일리룸 데일리룸 트윈 샌드위치 와플메이커 ,2084319560,295,0,"45,080",홈카페가전,12,1
174,174,174,8201,http://gdimg.gmarket.co.kr/1170343302/still/600?ver=1623293644,http://item.gmarket.co.kr/Item?goodscode=1170343302,데이앤나잇 2인 쇼파베드 쿠션2ea증정 푹신한 간이침대 ,1170343302,523,0,"96,920",집콕모드가구,12,1
175,175,175,8201,http://gdimg.gmarket.co.kr/1588785063/still/600?ver=1554640186,http://item.gmarket.co.kr/Item?goodscode=1588785063,비제 스툴 카우치 트렌스폼 멀티 소파베드 2컬러 ,1588785063,70,0,"159,000",집콕모드가구,12,1
176,176,176,8201,http://gdimg.gmarket.co.kr/131586882/still/600?ver=1615359642,http://item.gmarket.co.kr/Item?goodscode=131586882,3단 5단 접이식 매트리스 쇼파베드 침대 토퍼 매트 ,131586882,235,0,"118,000",집콕모드가구,12,1
177,177,177,8201,http://gdimg.gmarket.co.kr/960312103/still/600?ver=1607386112,http://item.gmarket.co.kr/Item?goodscode=960312103,라인 소파베드/3인용쇼파/듀얼각도조절 ,960312103,327,0,"112,690",집콕모드가구,12,1
178,178,178,8201,http://gdimg.gmarket.co.kr/532280484/still/600?ver=1621484168,http://item.gmarket.co.kr/Item?goodscode=532280484,론드 4단통서랍형 슈퍼싱글 침대 +무소음 양면매트리스 ,532280484,37,0,"269,000",집콕모드가구,12,1
179,179,179,8201,http://gdimg.gmarket.co.kr/1722356297/still/600?ver=1576592649,http://item.gmarket.co.kr/Item?goodscode=1722356297,베드트레이 독서대 테이블 노트북거치대 좌식책상  K7 ,1722356297,220,0,"51,440",집콕모드가구,12,1
180,180,180,8201,http://gdimg.gmarket.co.kr/1513503751/still/600?ver=1596074227,http://item.gmarket.co.kr/Item?goodscode=1513503751,이동식 침대 노트북 책상 베드 트레이 사이드 테이블 ,1513503751,91,0,"68,000",집콕모드가구,12,1
181,181,181,8201,http://gdimg.gmarket.co.kr/917419545/still/600?ver=1623890644,http://item.gmarket.co.kr/Item?goodscode=917419545,Back-UP 좌식소파 데일리 1인용 리클라이너 안락의자 ,917419545,405,0,"85,240",집콕모드가구,12,1
182,182,182,8202,http://gdimg.gmarket.co.kr/907563574/still/600?ver=1620287422,http://item.gmarket.co.kr/Item?goodscode=907563574,유니크한 패턴감각 대쿠션(솜포함) 등쿠션 바디필로우 ,907563574,"5,749",0,"9,900",세상편한쿠션,12,1
183,183,183,8202,http://gdimg.gmarket.co.kr/183452303/still/600?ver=1612184445,http://item.gmarket.co.kr/Item?goodscode=183452303,국내산원단 침대헤드쿠션+솜포함/대쿠션/등쿠션 ,183452303,580,0,"22,900",세상편한쿠션,12,1
184,184,184,8202,http://gdimg.gmarket.co.kr/1568856168/still/600?ver=1611822346,http://item.gmarket.co.kr/Item?goodscode=1568856168,북유럽 감성 삼각 등쿠션 대 인테리어/침대/쇼파 ,1568856168,433,0,"20,800",세상편한쿠션,12,1
185,185,185,8202,http://gdimg.gmarket.co.kr/834663965/still/600?ver=1619708416,http://item.gmarket.co.kr/Item?goodscode=834663965,I자. U자형. 원형 바디필로우/삼각쿠션 ,834663965,"1,525",0,"17,900",세상편한쿠션,12,1
186,186,186,8202,http://gdimg.gmarket.co.kr/1495274317/still/600?ver=1612848968,http://item.gmarket.co.kr/Item?goodscode=1495274317,롱쿠션 커버/바디필로우/침대범퍼/롱베개 /깅엄 베이지 ,1495274317,541,0,"8,900",세상편한쿠션,12,1
187,187,187,8202,http://gdimg.gmarket.co.kr/1781604818/still/600?ver=1585979935,http://item.gmarket.co.kr/Item?goodscode=1781604818,마켓민빈백/소파/빈백소파/1인소파/빈백가구/대형빈백 ,1781604818,17,0,"63,000",세상편한쿠션,12,1
188,188,188,8202,http://gdimg.gmarket.co.kr/1764356227/still/600?ver=1610525034,http://item.gmarket.co.kr/Item?goodscode=1764356227,아르셰 모찌 빈백 등쿠션 1인 소파 ,1764356227,86,0,"99,000",세상편한쿠션,12,1
